Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
67mx2YOzHCOwG5PMOiiFyH,"1Xfmvd48oOhEWkscWyEbh9","Hey Young Girl","Southside","Lloyd",2004-01-01,237200,0,spotify:user:,2012-04-15T07:22:07Z,"dance pop,hip pop,pop rap,r&b,southern hip hop,trap,urban contemporary",0.748,0.658,5,-6.903,0,0.304,0.23,0,0.0699,0.924,84.466,4
0dSXCfhfXfalMhfv7rJn9V,"6vbY3hOaCAhC7VjucswgdS","Overnight Celebrity - Edited","Kamikaze (Edited Version Re-Release U.S. Version)","Twista",2004-01-27,235093,0,spotify:user:,2012-04-15T07:27:42Z,"chicago rap,dirty south rap,gangster rap,hip hop,pop rap,r&b,rap,trap,urban contemporary",0.836,0.794,10,-5.277,0,0.156,0.17,0.00000777,0.274,0.773,134.203,4
4w00phkN8wWRCa5KWP8sTy,"5bEwiU0IdtUiWCL0MHCqn8","Slow Jamz - feat. Kanye West & Jamie Foxx Edited","Kamikaze (Edited Version Re-Release U.S. Version)","Twista feat. Kayne West & Jamie Foxx",2004-01-27,212546,0,spotify:user:,2012-04-15T07:31:21Z,"",0.586,0.771,2,-6.706,0,0.103,0.33,0.00000164,0.281,0.614,145.201,4
5Vlox00eedL5jvZhwd19z3,"0YWxKQj2Go9CGHCp77UOyy,15qg3Tr23aMVGAruYtlMdg,5wBDD4FNJvob5fAGkAIQ92","Can't Let You Go (feat. Mike Shorey & Lil' Mo)","Rolling Stone Original","Fabolous,Mike Shorey,Lil' Mo",2004-12-21,233000,5,spotify:user:,2012-04-15T07:33:56Z,"dance pop,gangster rap,hip hop,hip pop,pop rap,r&b,rap,trap,urban contemporary,contemporary r&b",0.521,0.834,6,-4.126,0,0.589,0.349,0,0.247,0.662,190.341,4
3lGjM1Qaw3ATOHJemHNzh1,"0YWxKQj2Go9CGHCp77UOyy","Call Me","Street Dreams (Bonus Track)","Fabolous",2003-02-01,224733,28,spotify:user:,2012-04-15T07:34:37Z,"dance pop,gangster rap,hip hop,hip pop,pop rap,r&b,rap,trap,urban contemporary",0.835,0.362,1,-9.163,1,0.294,0.0202,0,0.0456,0.667,96.12,4
1x4co3nrqL4kuiqYXh0nJk,"0YWxKQj2Go9CGHCp77UOyy,7Aq8lpLMSt1Zxu56pe9bmp","Trade It All (feat. Jagged Edge)","Ghetto Fabolous","Fabolous,Jagged Edge",2001,319760,47,spotify:user:,2012-04-15T07:38:15Z,"dance pop,gangster rap,hip hop,hip pop,pop rap,r&b,rap,trap,urban contemporary,atl hip hop,contemporary r&b,neo soul,southern hip hop",0.761,0.426,8,-8.124,0,0.356,0.0732,0,0.133,0.569,92.448,4
23L74esErcn5KvWFY0ZAqS,"1J2VVASYAamtQ3Bt8wGgA6,62sPt3fswraiEPnKQpAbdE","Thug Lovin'","The Last Temptation","Ja Rule,Bobby Brown",2002-01-01,290373,46,spotify:user:,2012-04-15T07:38:54Z,"dance pop,east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,urban contemporary,contemporary r&b,funk,new jack swing,quiet storm,r&b",0.765,0.68,1,-5.593,1,0.176,0.142,0,0.6,0.772,93.059,4
7sZCAHP2duHwr5M5K7lHsb,"1020a42xVklY6c56imNcaa,5y2Xq6xcjJb2jVM54GHK3t,5K4W6rqBFWDnAN6FQUkS6x","Selfish","Detroit Deli (A Taste Of Detroit)","Slum Village,John Legend,Kanye West",2004-01-01,225400,61,spotify:user:,2012-04-15T07:41:28Z,"alternative hip hop,detroit hip hop,hip hop,neo soul,neo mellow,pop,pop soul,r&b,urban contemporary,chicago rap,rap",0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,4
3fLJfEJuyfZVYJ01BB9vnV,"1ZwdS5xdxEREPySFridCfh,33JfM2NgTRFT9wMoQvcv6T","Changes","The Best of 2Pac - Pt. 1: Thug","2Pac,Talent",2007-12-04,268960,0,spotify:user:,2012-04-15T07:45:28Z,"g funk,gangster rap,hip hop,rap,west coast rap",0.865,0.657,7,-6.722,1,0.076,0.0404,0,0.14,0.316,111.115,4
5IruGb6BKWcB7hpPnj4YQO,"1ZwdS5xdxEREPySFridCfh","I Ain't Mad At Cha - (Explicit)","The Best of 2Pac - Pt. 1: Thug","2Pac",2007-12-04,293866,0,spotify:user:,2012-04-15T07:47:53Z,"g funk,gangster rap,hip hop,rap,west coast rap",0.848,0.687,5,-4.214,0,0.208,0.073,0.0000289,0.437,0.605,85.077,4
7rfzyRUTZWCzSdBv0fTtXv,"1ZwdS5xdxEREPySFridCfh","Letter 2 My Unborn","Until The End Of Time","2Pac",2001-03-27,235506,0,spotify:user:,2012-04-15T07:54:39Z,"g funk,gangster rap,hip hop,rap,west coast rap",0.798,0.792,6,-5.433,0,0.184,0.156,0.00000107,0.255,0.714,107.811,4
3xYwc8Jjv47NbtnYGn8Bvt,"5wBDD4FNJvob5fAGkAIQ92,0YWxKQj2Go9CGHCp77UOyy","Superwoman, Pt. II Remix (feat. Fabolous)","Based On A True Story","Lil' Mo,Fabolous",2001-06-26,265587,37,spotify:user:,2012-04-15T07:59:57Z,"contemporary r&b,hip pop,r&b,urban contemporary,dance pop,gangster rap,hip hop,pop rap,rap,trap",0.768,0.541,6,-5.183,0,0.1,0.286,0,0.107,0.644,95.715,4
1MOb2WFEnNm4uhJ8JTcH9r,"6NyJIFHAePjHR1pFxwisqz,5Jz9kKRnCRLTodCH58MyB4","Who Ride Wit Us","Tha Streetz Iz A Mutha","Kurupt,Daz Dillinger",1999,261133,0,spotify:user:,2012-04-15T08:02:45Z,"g funk,gangster rap,hardcore hip hop,hip hop,rap,west coast rap",0.653,0.819,6,-6.218,0,0.426,0.139,0,0.59,0.628,92.431,1
40ZMTM45lMMhm1vBf7YMFK,"3DiDSECUqqY1AuBP8qtaIa","Girlfriend","Songs In A Minor","Alicia Keys",2001-06-05,214573,38,spotify:user:,2012-04-18T09:16:23Z,"hip pop,neo soul,pop,r&b,urban contemporary",0.596,0.902,11,-7.35,0,0.239,0.022,0.0000141,0.241,0.59,185.553,4
7uO97CEM4LhBKvX0AlzsBI,"4d3yvTptO48nOYTPBcPFZC","Love Is Blind","Let There Be Eve...Ruff Ryders' First Lady","Eve",1999-01-01,260333,0,spotify:user:,2012-04-18T09:18:55Z,"dance pop,gangster rap,hip hop,hip pop,philly rap,pop rap,r&b,rap,urban contemporary",0.627,0.806,0,-4.772,1,0.342,0.292,0,0.263,0.606,176.011,4
1w9ub5WToK8EqR4G60kBS7,"4d3yvTptO48nOYTPBcPFZC,2NsAJcAM18AExiMWKLKzuH","Got What You Need","Scorpion","Eve,Drag-On",2001-01-01,232026,0,spotify:user:,2012-04-18T09:19:15Z,"dance pop,gangster rap,hip hop,hip pop,philly rap,pop rap,r&b,rap,urban contemporary,bronx hip hop,nyc rap",0.727,0.773,9,-5.587,0,0.271,0.241,0,0.178,0.739,99.571,4
5hF2LnbkpnXCkksMSeWcxZ,"3s2wTjWxK8NOX09dmsvVOh,08p7B5OtcUuVblvkQIlBhJ","Pullin' Me Back","Hoodstar (Deluxe Edition)","Chingy,Tyrese",2006-01-01,234133,65,spotify:user:,2012-04-18T09:24:52Z,"crunk,dance pop,dirty south rap,gangster rap,hip hop,hip pop,pop rap,rap,southern hip hop,urban contemporary,contemporary r&b,neo soul,quiet storm,r&b",0.786,0.511,7,-6.66,1,0.286,0.0825,0,0.12,0.587,80,4
6T5ptIqLd4kv7kG6N31Mcn,"5yCd7bxcAc3MdQ1h54ESsD,1Oa0bMld0A3u5OTYfMzp5h,0qziYi2GvPoLPnchRMQdxk,3s2wTjWxK8NOX09dmsvVOh","I Like That - Feat. Chingy, Nate Dogg & I-20","Back Seat Beats","Houston,Nate Dogg,I-20,Chingy",2010-02-19,236520,0,spotify:user:,2012-04-18T09:26:38Z,"pop rap,g funk,gangster rap,hip hop,rap,west coast rap,atl hip hop,dirty south rap,southern hip hop,trap,crunk,dance pop,hip pop,urban contemporary",0.798,0.495,10,-3.99,0,0.105,0.0175,0,0.111,0.393,106.977,4
5mNV8Mz59bzyuQ53gTw0c0,"7Aq8lpLMSt1Zxu56pe9bmp,2gBjLmx6zQnFGQJCAQpRgw","Where the Party At (feat. Nelly)","Jagged Little Thrill","Jagged Edge,Nelly",2001-07-03,232573,67,spotify:user:,2012-04-21T09:20:44Z,"atl hip hop,contemporary r&b,dance pop,hip hop,hip pop,neo soul,pop rap,r&b,southern hip hop,urban contemporary,gangster rap,st louis rap",0.596,0.661,5,-6.239,0,0.226,0.31,0,0.0847,0.86,129.491,5
1gaUODQzPR6eNcJtNe0cyZ,"2DlGxzQSjYe5N6G9nkYghR,1J2VVASYAamtQ3Bt8wGgA6","I'm Real - Murder Remix","J.Lo","Jennifer Lopez,Ja Rule",2001-07-24,262133,0,spotify:user:,2012-04-21T09:21:01Z,"dance pop,pop,pop rap,urban contemporary,east coast hip hop,gangster rap,hip hop,queens hip hop,rap",0.735,0.58,4,-7.555,0,0.115,0.368,0,0.0671,0.525,83.447,4
0QRDrp1fm7aNeU0m0vZAY9,"44d6kiYityw5RMbE6lRv6i","Try Again","A Salute To Aaliyah","Aaliyah Tribute",2007-01-16,284240,0,spotify:user:,2012-04-21T09:21:26Z,"",0.635,0.841,1,-6.369,0,0.15,0.263,0,0.163,0.915,93.051,4
5z7BvKFWOmVpstlXtSNaen,"3ipn9JLAPI5GUEo4y4jcoi","What's Your Fantasy","Totally Hits 2001","Ludacris",2001-09-25,271906,0,spotify:user:,2012-04-21T09:21:48Z,"atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap",0.915,0.873,9,-1.768,1,0.2,0.149,0,0.211,0.968,140.094,4
3XrvEifl0hIzgBGUa5jBLS,"2J257euzcjnDLipsyJH3F2","Grindin'","Lord Willin'","Clipse",2002-04-01,264760,56,spotify:user:,2012-04-21T09:22:04Z,"alternative hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,trap,underground hip hop,virginia hip hop",0.592,0.77,1,-3.402,1,0.318,0.122,0.00000122,0.103,0.361,191.692,4
1tWgwttq1I2RlcJFN1dfNh,"1XkoF8ryArs86LZvFOkbyr,4d3yvTptO48nOYTPBcPFZC","Not Today","Love & Life","Mary J. Blige,Eve",2003-01-01,253866,34,spotify:user:,2012-04-21T09:22:27Z,"dance pop,hip pop,neo soul,r&b,urban contemporary,gangster rap,hip hop,philly rap,pop rap,rap",0.907,0.628,10,-2.551,0,0.0796,0.448,0.00000132,0.0423,0.902,94.027,4
4bMn7CcwvXFdcrc1gJHpnH,"0Mz5XE0kb1GBnbLQm2VbcO,5DKuVtlpDH0agZQUFDy8O7,1Oa0bMld0A3u5OTYfMzp5h","Oh No - (best of decade I version)","Rawkus Records - Best of Decade I 1995-2005 (Explicit Version)","Mos Def,Pharoahe Monch,Nate Dogg",2005-01-01,223146,0,spotify:user:,2012-04-21T22:06:07Z,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,queens hip hop,g funk,pop rap,west coast rap",0.71,0.857,5,-4.264,0,0.447,0.294,0,0.171,0.731,89.76,1
0EXm0iaB0CzqtsB3VaupXj,"2J257euzcjnDLipsyJH3F2","When the Last Time","Lord Willin'","Clipse",2002-04-01,254306,51,spotify:user:,2012-04-27T19:43:21Z,"alternative hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop,trap,underground hip hop,virginia hip hop",0.847,0.884,11,-3.326,1,0.245,0.514,0,0.303,0.845,99.036,4
0wbDgMuAoy7O7pL3a69uZx,"5Y5TRrQiqgUO4S36tzjIRZ,31TPClRtHm23RisEBtV3X7,2jw70GZXlAI8QzWeY2bgRc","Give It To Me","Shock Value","Timbaland,Justin Timberlake,Nelly Furtado",2007-01-01,234026,72,spotify:user:,2012-04-27T19:47:56Z,"dance pop,hip hop,pop,pop rap,urban contemporary,canadian latin,canadian pop",0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,4
0OvwzS8FX73Bw7ykMRmffU,"1J2VVASYAamtQ3Bt8wGgA6,3ot6fEzKvRrCnWy5BWlnxU","Put It On Me","Rule 3:36","Ja Rule,Vita",2000-01-01,262826,65,spotify:user:,2012-04-28T08:40:01Z,"dance pop,east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,urban contemporary",0.831,0.79,1,-4.714,0,0.165,0.0024,0,0.0515,0.791,93.14,4
1UdsBQTJOqpXXr13su0uI3,"3nFkdlSjzX9mRTtwJOzDYB","I Just Wanna Love U (Give It 2 Me)","The Hits Collection Volume One","JAY-Z",2010-11-22,229720,27,spotify:user:,2012-04-28T08:40:05Z,"east coast hip hop,hip hop,rap",0.865,0.956,11,-1.468,0,0.278,0.381,0,0.0326,0.823,98.119,4
3tyPOhuVnt5zd5kGfxbCyL,"5pKCCKE2ajJHZ9KAiaK11H","Where Have You Been","Talk That Talk","Rihanna",2011-11-19,242680,71,spotify:user:,2012-07-23T19:55:28Z,"barbadian pop,dance pop,pop,urban contemporary",0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,4
0UlHiqi7seV02XNHLMtfGK,"7bXgB6jMjp9ATFy66eO08Z","Turn Up the Music","Fortune (Deluxe Version)","Chris Brown",2012-06-29,227973,0,spotify:user:,2012-07-23T19:58:40Z,"dance pop,pop,r&b",0.594,0.841,1,-5.792,1,0.102,0.000238,0.00000222,0.156,0.643,129.925,4
0ltBH1JNzSvQJPjJpvTu9B,"0jnsk9HBra6NMjO2oANoPY","Whistle","Whistle","Flo Rida",2012-04-24,225000,57,spotify:user:,2012-07-23T20:01:51Z,"dance pop,miami hip hop,pop,pop rap",0.754,0.933,0,-5.786,1,0.0448,0.0199,0,0.297,0.75,103.992,4
60NgMTkfSGmcMUModciLN4,"7CajNmpbOovFoOoasH2HaY","Let's Go - Radio Edit - feat. Ne-Yo","Let's Go (feat. Ne-Yo)","Calvin Harris",2012-04-22,226106,0,spotify:user:,2012-07-25T17:03:06Z,"dance pop,electro house,house,pop,progressive house,uk dance",0.671,0.905,4,-2.59,0,0.0612,0.00659,0.000425,0.22,0.739,128.023,4
6j236RwzFFj4wqH2tWJNBD,"3aQeKQSyrW4qWr35idm0cy,13saZpZnCDWOI9D4IJhp1f,137W8MRPWKqSmrBGDBFSop","5 O'Clock (feat. Lily Allen & Wiz Khalifa)","5 O'Clock (feat. Lily Allen & Wiz Khalifa)","T-Pain,Lily Allen,Wiz Khalifa",2011-09-23,281533,0,spotify:user:,2012-08-08T15:35:47Z,"dance pop,hip hop,pop rap,r&b,rap,southern hip hop,urban contemporary,pop,uk pop,pittsburgh rap,trap",0.4,0.882,7,-1.958,0,0.334,0.168,0,0.124,0.385,167.114,4
5UnX1hCXQzmUzw2dn3L9nY,"23zg3TcAtWQy7J6upgbUnj","More - RedOne Jimmy Joker Remix","More","Usher",2010-11-19,219986,0,spotify:user:,2012-08-09T15:25:23Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.551,0.893,7,-2.628,1,0.0543,0.00166,0,0.348,0.794,125.083,4
1clsPjKtYtIsnwqMMIV2QT,"78xUyw6FkVZrRAtziFdtdu,3sO8muEXafy2NGwUZByrTr","The Seed (2.0)","Phrenology (UK edition with 1 bonus track)","The Roots,Cody Chesnutt",2002-11-26,267920,0,spotify:user:1118360231,2013-11-04T14:40:01Z,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,philly rap,political hip hop,southern hip hop,funk,neo soul",0.754,0.955,7,-2.272,1,0.0355,0.0358,0,0.115,0.962,111.121,4
1ANOv63SRuUpI9w347Mgg7,"78xUyw6FkVZrRAtziFdtdu,7IfculRW2WXyzNQ8djX8WX","You Got Me","Things Fall Apart (Explicit Version)","The Roots,Erykah Badu",1999-02-23,259293,0,spotify:user:1118360231,2013-11-04T14:40:04Z,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,philly rap,political hip hop,southern hip hop,afrofuturism,alternative r&b,neo soul,r&b,urban contemporary",0.735,0.443,11,-8.09,0,0.278,0.161,0,0.188,0.757,81.031,4
124NFj84ppZ5pAxTuVQYCQ,"3TVXtAsR1Inumwj472S9r4,5pKCCKE2ajJHZ9KAiaK11H","Take Care","Take Care (Deluxe)","Drake,Rihanna",2011-11-15,277386,76,spotify:user:1118360231,2013-11-04T14:40:11Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,barbadian pop,dance pop,pop,urban contemporary",0.629,0.515,0,-10.358,0,0.265,0.0267,0.0000122,0.0888,0.299,121.845,4
1YrHyDbH17btvI2rFTkbCQ,"7hJcb9fa4alzcOq3EaNPoG,4tujQJicOnuZRLiBFdp3Ou","Bitch Please","The Best Of Snoop Dogg","Snoop Dogg,Xzibit",2005-01-01,234733,52,spotify:user:1118360231,2013-11-04T14:40:58Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap,detroit hip hop,hardcore hip hop",0.863,0.771,7,-2.77,1,0.19,0.00954,0,0.288,0.812,95.029,4
5stZnlPMYz3Ba8Hbo3ajlP,"4tujQJicOnuZRLiBFdp3Ou","X","Restless","Xzibit",2000-04-02,255640,63,spotify:user:1118360231,2013-11-04T14:41:00Z,"detroit hip hop,g funk,gangster rap,hardcore hip hop,hip hop,pop rap,rap,west coast rap",0.936,0.678,4,-3.012,0,0.21,0.0795,0,0.0838,0.822,96.911,4
0Zfx0dQmXYhCGv9ihlPR3E,"4tujQJicOnuZRLiBFdp3Ou","Alkaholik","Restless","Xzibit",2000-04-02,219133,34,spotify:user:1118360231,2013-11-04T14:41:05Z,"detroit hip hop,g funk,gangster rap,hardcore hip hop,hip hop,pop rap,rap,west coast rap",0.898,0.503,11,-5.115,1,0.266,0.142,0,0.0587,0.778,95.807,4
0Bb21NEv7yjSJ8ro2k2SZC,"4tujQJicOnuZRLiBFdp3Ou,7dGJo4pcD2V6oG8kP0tJRR","Don't Aproach Me (feat. Eminem)","Restless","Xzibit,Eminem",2000-04-02,276506,57,spotify:user:1118360231,2013-11-04T14:41:08Z,"detroit hip hop,g funk,gangster rap,hardcore hip hop,hip hop,pop rap,rap,west coast rap",0.908,0.687,5,-5.202,0,0.301,0.416,0,0.12,0.855,92.889,4
3x9WAJIEhsY8Eg5lwu1Z4A,"4tujQJicOnuZRLiBFdp3Ou,1Oa0bMld0A3u5OTYfMzp5h","Multiply (feat. Nate Dogg)","Man VS Machine","Xzibit,Nate Dogg",2002-10-01,248106,40,spotify:user:1118360231,2013-11-04T14:41:35Z,"detroit hip hop,g funk,gangster rap,hardcore hip hop,hip hop,pop rap,rap,west coast rap",0.915,0.719,11,-6.411,0,0.161,0.0285,0,0.0444,0.799,97.614,4
2mKouqwAIdQnMP43zxR89r,"3ScY9CQxNLQei8Umvpx5g6,1J2VVASYAamtQ3Bt8wGgA6,5rkVyNGXEgeUqKkB5ccK83","What's Luv? (feat. Ja-Rule & Ashanti)","Jealous Ones Still Envy (J.O.S.E)","Fat Joe,Ja Rule,Ashanti",2001-12-04,267093,74,spotify:user:1118360231,2013-11-04T14:41:47Z,"bronx hip hop,dance pop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,hip pop,pop rap,rap,trap,queens hip hop,urban contemporary,r&b",0.835,0.707,8,-5.074,1,0.0598,0.0219,0.0000219,0.108,0.919,93.955,4
10VBBaul4zVD0reteuIHM2,"3TVXtAsR1Inumwj472S9r4,5ZS223C6JyBfXasXxrRqOk","From Time","Nothing Was The Same (Deluxe)","Drake,Jhené Aiko",2013-01-01,322160,0,spotify:user:1118360231,2013-11-07T11:20:41Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,pop,r&b,urban contemporary",0.738,0.491,1,-9.726,0,0.413,0.626,0,0.126,0.448,94.378,4
,"","Eminem - The Monster (Lyrics) ft_ Rihanna-[www_flvto_com]","","",,252000,0,spotify:user:1118360231,2013-11-10T15:55:58Z,""
1xE7osYAtzz1PvLoVdOp5E,"3nFkdlSjzX9mRTtwJOzDYB","Change Clothes","The Black Album","JAY-Z",2003-11-14,258426,51,spotify:user:1118360231,2013-11-10T16:16:25Z,"east coast hip hop,hip hop,rap",0.895,0.628,10,-3.79,1,0.0473,0.0412,0,0.059,0.34,104.009,4
50M2QjfSM82wkJ1d0iV4mh,"01QTIT5P1pFP3QnnFSdsJf,6AVLthptCPhfrxlHadOBJD","Daydreamin' (feat. Jill Scott)","Lupe Fiasco's Food & Liquor","Lupe Fiasco,Jill Scott",2006-06-27,234306,59,spotify:user:1118360231,2013-12-08T19:10:36Z,"chicago rap,conscious hip hop,hip hop,political hip hop,pop rap,rap,southern hip hop,funk,hip pop,neo soul,r&b,soul,urban contemporary",0.533,0.739,5,-3.573,0,0.0602,0.029,0,0.266,0.617,81.37,4
4NpDZPwSXmL0cCTaJuVrCw,"3KV3p5EY4AvKxOlhGHORLg","Birthday Sex","Jeremih","Jeremih",2009-01-01,226506,67,spotify:user:1118360231,2013-12-08T19:13:14Z,"chicago rap,dance pop,pop,pop rap,r&b,urban contemporary",0.679,0.522,7,-5.603,0,0.0427,0.297,0,0.151,0.445,60.014,4
0x3TibRgnSqzkcwrqBd4iX,"3KV3p5EY4AvKxOlhGHORLg,3q7HBObVc0L8jNeTe5Gofh","Down On Me","All About You","Jeremih,50 Cent",2010-01-01,228453,73,spotify:user:1118360231,2013-12-08T19:13:20Z,"chicago rap,dance pop,pop,pop rap,r&b,urban contemporary,east coast hip hop,gangster rap,hip hop,queens hip hop,rap",0.7,0.598,2,-7.783,1,0.114,0.0369,0,0.111,0.594,160.041,4
14Rcq31SafFBHNEwXrtR2B,"3TVXtAsR1Inumwj472S9r4,4HzKw8XcD0piJmDrrPRCYk","Hold On, We're Going Home","Nothing Was The Same (Deluxe)","Drake,Majid Jordan",2013-01-01,227880,1,spotify:user:1118360231,2013-12-08T19:13:36Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,canadian contemporary r&b,pop,r&b,trap soul",0.776,0.413,6,-7.438,0,0.0952,0.00415,0.0000268,0.0724,0.287,100.003,4
4kNvYhyl8R6m1vykVkcuBu,"3TVXtAsR1Inumwj472S9r4,17lzZA2AlOHwCwFALHttmp,0c173mlxpT3dSFRgMO8XPh","All Me","Nothing Was The Same (Deluxe)","Drake,2 Chainz,Big Sean",2013-01-01,270866,1,spotify:user:1118360231,2013-12-08T19:13:37Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap,atl hip hop,gangster rap,pop rap,southern hip hop,trap,detroit hip hop,pop,r&b",0.67,0.515,1,-6.977,1,0.397,0.0705,0,0.25,0.422,122.006,4
3YfovjrAI1m5Y5kprgEXcm,"5ZS223C6JyBfXasXxrRqOk","The Worst","Sail Out","Jhené Aiko",2013-01-01,255466,39,spotify:user:1118360231,2013-12-08T19:28:14Z,"pop,r&b,urban contemporary",0.504,0.406,1,-9.177,0,0.0669,0.25,0.00000196,0.121,0.12,93.583,4
0IccWC0stB0nKXDMggrje4,"5ZS223C6JyBfXasXxrRqOk","3:16AM","Sail Out","Jhené Aiko",2013-01-01,199706,22,spotify:user:1118360231,2013-12-08T19:28:20Z,"pop,r&b,urban contemporary",0.625,0.418,2,-11.018,0,0.118,0.304,0.0415,0.119,0.0399,150.087,4
4XxFeG5RCiUUMEA2Hr0MXL,"5ZS223C6JyBfXasXxrRqOk,2YZyLoL8N0Wb9xBt1NhZWg","Stay Ready (What A Life)","Sail Out","Jhené Aiko,Kendrick Lamar",2013-01-01,382720,39,spotify:user:1118360231,2013-12-08T19:28:28Z,"pop,r&b,urban contemporary,conscious hip hop,hip hop,rap,west coast rap",0.346,0.493,8,-11.533,0,0.298,0.444,0.00402,0.126,0.325,82.647,4
,"","Beyoncé - Drunk In Love (Ft_ Jay-Z) -AUDIO--[www_flvto_com]","","",,325000,0,spotify:user:1118360231,2013-12-31T02:11:03Z,""
5fybLNY2eBRnEGg8SUW6yk,"2GHclqNVjqGuiE5mA7BEoc","The Light","Go! Common Classics","Common",2010-05-11,243586,53,spotify:user:1118360231,2014-02-16T21:48:13Z,"alternative hip hop,chicago rap,conscious hip hop,gangster rap,hip hop,neo soul,political hip hop,rap",0.934,0.649,7,-6.465,1,0.266,0.114,0.00000171,0.0807,0.685,97.026,4
22L7bfCiAkJo5xGSQgmiIO,"5K4W6rqBFWDnAN6FQUkS6x","All Of The Lights","My Beautiful Dark Twisted Fantasy","Kanye West",2010-11-22,299613,77,spotify:user:1118360231,2014-02-16T21:49:14Z,"chicago rap,rap",0.531,0.803,1,-3.284,1,0.0717,0.0796,0.0000171,0.176,0.221,142.113,4
5y1VXHqmlOKSi6O2rZaYwV,"6If57j6e3TXXk0HiLcIZca,7bXgB6jMjp9ATFy66eO08Z","It Won't Stop (feat. Chris Brown) - EP Version","It Won't Stop (feat. Chris Brown)","Sevyn Streeter,Chris Brown",2013-09-10,281533,47,spotify:user:1118360231,2014-02-16T21:49:34Z,"alternative r&b,hip pop,pop r&b,pop rap,r&b,trap queen,urban contemporary,dance pop,pop",0.657,0.569,1,-9.333,0,0.0397,0.0167,0.000131,0.132,0.196,120.025,4
1dJI59pTnVfzKMcT5TuJx0,"7L9FJv1pUAPpHrbvOtiY55","Fly Again (Broken Wings)","Fly Again (Broken Wings) - Single","Danny Fernandes",2013-01-01,221680,0,spotify:user:1118360231,2014-02-16T21:50:21Z,"canadian pop",0.641,0.898,11,-3.327,0,0.04,0.187,0.00000571,0.138,0.591,102.017,4
53nYJhuLN93D8WIDfJd4Rf,"2iojnBLj0qIMiKPvVhLnsH","Na Na","Na Na","Trey Songz",2014-01-21,231906,44,spotify:user:1118360231,2014-02-16T21:50:37Z,"dance pop,hip pop,pop,r&b,southern hip hop,trap,urban contemporary",0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,4
3J58iVk8OXYAGG4YvOKG8u,"7hJcb9fa4alzcOq3EaNPoG,2mxe0TnaNL039ysAj51xPQ","That's That Shit","Sexual Eruption","Snoop Dogg,R. Kelly",2008-01-01,257813,54,spotify:user:1118360231,2014-07-01T20:53:16Z,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap",0.866,0.619,9,-4.774,0,0.19,0.0202,0,0.0371,0.733,82.05,4
3CX3WMBg6lzWk72bYL29vP,"23zg3TcAtWQy7J6upgbUnj","Good Kisser","Good Kisser","Usher",2014-05-05,249626,59,spotify:user:1118360231,2014-07-05T14:01:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.64,0.782,5,-4.177,0,0.189,0.379,0,0.109,0.825,97.516,4
7J41dYQolQJEtj3UmKLu5r,"23zg3TcAtWQy7J6upgbUnj","U Got It Bad","8701","Usher",2001-08-07,247840,70,spotify:user:1118360231,2014-07-05T14:02:18Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.816,0.5,1,-4.551,1,0.03,0.0227,0.00000153,0.0733,0.649,124.037,4
7wBThXx7BGZHJJ3aN3OPvv,"23zg3TcAtWQy7J6upgbUnj","Confessions Part II","Confessions (Expanded Edition)","Usher",2004-03-23,211200,70,spotify:user:1118360231,2014-07-05T14:02:31Z,"atl hip hop,contemporary r&b,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.845,0.467,1,-7.674,1,0.138,0.0586,0,0.0694,0.702,138.007,4
